created,id,text,screenName,retweetCount
2017-05-25T21:21:04Z,867853046406987777,"@storm_wx @OrioMrow I Would love to make your acquaintance at Tail.
The amount of breweries down here in SoCal is i‚Ä¶ https://t.co/hPAi9kP5Dr",JasperHoss,0
2017-05-25T21:20:52Z,867852994368249856,@BigfryTV Rising Storm GoTY free on @humble for a limited time. Share the news. :),ChaosBahamut,0
2017-05-25T21:09:31Z,867850136453619713,"@brawluk I agree with 12: Wild Storm is interesting and possibly the most interesting one riiiight now. 
32: Second best video games. :)",warcabbitMWM,0
2017-05-25T21:03:10Z,867848540764221440,@juanarce5 Hey we'll DM you :),Tempo_Storm,0
2017-05-25T21:00:00Z,867847745117327362,@jojova I know! Mine starts hiding at just the HINT of a storm. She is part hound so I think she smells it : ),krisfannin,0
2017-05-25T20:56:40Z,867846903819415552,@InexpensiveGamR in case it hadnt been on the spotlight yet: Free game on humble :D https://t.co/Pi2onz87Z1,Jukantos,0
2017-05-25T20:32:38Z,867840857487036416,"RISING STORM GAME OF THE YEAR EDITION
de GRATIS!!!
pa` Steam
https://t.co/G0bQ2MpAk6

Corred insensatos que es por tiempo limitado!! :P",tiotizo,0
2017-05-25T20:30:55Z,867840423389143040,"@noblemonkey I would start with Storm Warning! If you dig that, get back in touch :D",TDIIpod,0
2017-05-25T20:27:08Z,867839471273771008,"https://t.co/IgaxHHcokm

heroes of the storm art post! yaaay :D",floofyscorp,0
2017-05-25T20:26:50Z,867839397110181888,Goodmorning! :)),storm_serena,0
2017-05-25T20:15:59Z,867836668169957376,@PaladinsGame cant wait for tomorrow and the crystal storm weekend :P overegrown chests here I come! (and 1 more chancellor chest too),XxSpaceDoritoxX,0
2017-05-25T20:14:39Z,867836330822250496,Helloo.. Johnny Storm (HotterThenSun) :) https://t.co/OXCTaJFpBu,giveawayxdash,0
2017-05-25T20:09:12Z,867834957934338048,Sunday's service (10:30) is on 'Peace within the Storm'. Sounds perfect! Look forward to seeing you :-) https://t.co/Pa9gjjzU3k,MosaicBracknell,0
2017-05-25T20:03:55Z,867833629459836928,I wonder if lootboxes couldn't use a rework pretty soon. Heroes of the Storm actually has a pretty decent system fo‚Ä¶ https://t.co/6h9L5Cr2NP,GetSteinered,1
2017-05-25T19:29:41Z,867825013134675968,Rising Storm is free :) Super hardcore shooter :3 https://t.co/vY3CsnUgaM,meowmeow1510,3
2017-05-25T19:28:10Z,867824632371564545,Hey @Angie_10101010 @Cooking_a_storm thanks for being top new followers this week! Much appreciated :) ‚û°Ô∏èGet itÌ†ºÌ∂ì‚ùìhttps://t.co/dJzSSutX1s,SpiceKitchenUK,0
2017-05-25T19:25:40Z,867824002844073984,Free 'Rising Storm' Game from @humble https://t.co/dUBc0R89CG only a little over 1 day to get your copy so hurry :),JDawgss,0
2017-05-25T19:17:55Z,867822053856030720,#aqaenglishlit if they ask me about 'checking out me history' or 'storm on the island' then am absolutely fucked :-),RIXTONPUTH,0
2017-05-25T19:06:49Z,867819257727504385,"Switching to Heroes of the Storm!~ 

Feel free to join the party and play. :D

https://t.co/Fgf1rWj06w https://t.co/MQJdFT9TV6",TheTilldays,2
2017-05-25T18:52:21Z,867815618917015552,Love this photo I took from yesterday's storm :) https://t.co/kUjCqtBmJg,janekorvemaker,0
2017-05-25T18:48:02Z,867814531766132736,Heroes of the storm art dump on @ArtStationHQ so much goodness :D https://t.co/KoRHCvIcNE,TOBSn08,0
2017-05-25T18:30:19Z,867810075989114883,"@niceafdolans okay good, me too !! the ines i figured related to most of the others are storm, exposure, the emigree, poppies and london :)",tinykians,0
2017-05-25T18:26:07Z,867809016256151553,"@30secondstoAFI they have! :) Three times, see here: https://t.co/vGb9vehGwg",atu2,1
2017-05-25T18:20:10Z,867807519611260928,@PietSmiet Es gibt grad Rising Storm Game of the Year Edition gratis auf humblebundle :),schreiberyanni1,0
2017-05-25T18:16:15Z,867806533836460032,"@NovaChasing Yeah, I've been keeping an eye on that storm and from our POV on Carter Mountain.Thanks for sharing! :D",WXReese,0
2017-05-25T18:00:48Z,867802647805427713,@barkingstorm  Hi Storm  I'm Lolita. Thank you for the Follow  :),LolitatheDiva,0
2017-05-25T17:59:06Z,867802218790965248,@kasey_storm it's an amazingly gorgeous pic! Two cute looking girls :),jamesirish30,1
2017-05-25T17:53:29Z,867800802865233920,"Hey guys! Rising Storm GOTY is free on Humble Bundle Until Saturday! :D Don't miss out, it's a solid game. https://t.co/Ujjt8iKWL4",JarlHamm,2
2017-05-25T17:29:55Z,867794874103463936,"‚ú®This is my new #cover of The Wolven Storm, from the great game #TheWitcher3: https://t.co/0GvmvISbqg, enjoy! :D‚ô°
@witchergame @CDPROJEKTRED",CutePutti,1
2017-05-25T17:26:00Z,867793887787601923,"@MarleyTeter Once more unto the breach . . . or something, as I throw my emails into the oncoming storm of retribut‚Ä¶ https://t.co/zJx5dueiTe",GregAndree71,0
2017-05-25T17:25:06Z,867793661899100161,"Not Ace Combat - but it's a free game, get it while you can! :D 

https://t.co/3gy9lx1lcz",Ace_Combat_Fan,0
2017-05-25T17:08:09Z,867789396220813315,#starwars40th Happy 40th Anniversary to the saga that took the world by storm!!! :) https://t.co/lN0gk9Gujd,dantelaw22,0
2017-05-25T17:07:52Z,867789326087794688,"@Larrsny @RowelandFox @OrioMrow Somehow I knew you would respond to that :p 

It's @tail_party!",storm_wx,0
2017-05-25T17:02:37Z,867788005607710720,@Larrsny @storm_wx @OrioMrow A question I never thought I'd hear from you... :P,RowelandFox,0
2017-05-25T17:02:19Z,867787929808240642,@ThatKrazyK9 @OrioMrow Oh hell yeah! Looking forward to it :),storm_wx,0
2017-05-25T16:49:58Z,867784821673611264,The nice thing about this hot weather is knowing a storm will be in the offing - beautiful in Cambridge today :)‚Ä¶ https://t.co/RCPyepm4zU,Modquokka,1
2017-05-25T16:29:35Z,867779690341314560,@SorcererDave @YouTube I have just tried the Storm weather mod after yesturday's vid and it looks just as good on x‚Ä¶ https://t.co/ovqi30xBuE,kwikasfukized,0
2017-05-25T15:58:27Z,867771857625161728,"The
greater
your
storm,
the
brighter
your
RAINBOW
:) https://t.co/KooPKbjf8S",davinalytle,0
2017-05-25T15:43:25Z,867768073104871424,"A review of streamwise vs. crosswise vorticity along with the quantity, SRH - Storm-Relative Helicity :)... https://t.co/ihVpBmUFDi",OswegoChasers,0
2017-05-25T15:39:34Z,867767102375055361,@StorM_Blitzz im on ur steam i followed you :D https://t.co/UaJkHbgbkb,SMOSHCOMEISRAEL,0
2017-05-25T15:25:22Z,867763531550248963,"#MCPE 1.1 ""The Discovery Update""  is soon launching on Pocket &amp; Win10, watch the trailer here: https://t.co/3v70ljL0Iw :D",Storm_Protect,0
2017-05-25T15:00:20Z,867757231885893632,Our phones have died after yesterday's storm!  Thanks you for your patience.  The library will be open at 10 a.m. so drop in :),LeducLibrary,1
2017-05-25T14:57:31Z,867756522889035777,@storm_wx @OrioMrow Just do the whole coast and say hi in seattle :P,FioreSheppy,0
2017-05-25T14:51:25Z,867754986029154305,@storm_wx @OrioMrow oh fun! :),moonblazewolf,0
2017-05-25T14:49:01Z,867754381034233856,@storm_wx @OrioMrow Aaahh no way!! Definitely will be seeing you guys by then! :D,ThatKrazyK9,0
2017-05-25T14:46:03Z,867753636507602945,Flights all booked! @OrioMrow and I will be road tripping across CA this September! Plan to hit up Tail and as many breweries as possible :D,storm_wx,1
2017-05-25T14:44:57Z,867753360119570432,Two #0s. That's the number of failed longterm relationships I've had. So I'm done for now. But I could tweet a stor‚Ä¶ https://t.co/7M5VDhM20p,patridish,0
2017-05-25T14:39:24Z,867751961474605057,"Storm weatherrrrr, y'all know what that means :)) NAP TIME",jayla_oc,0
2017-05-25T14:14:48Z,867745770623127553,"@_Saudade_13 No that's fair enough, I just mean that I always hear that genre specifically around the student halls I live in haha :)",stfu_storm,0
2017-05-25T14:12:45Z,867745257084960769,@siddhartha_gab Did u watch the video where she touches Sushma's feet and hugs her ? :) A storm is indeed coming.,manohar_sram,0
2017-05-25T13:58:08Z,867741577720066048,"W22. Safely down in the storm. #yorkshireglidingclub. 23 Dec 2005. I remember it well :)
https://t.co/P63rsQ9qyM https://t.co/w9975rWFUn",ChrisCeaser,0
2017-05-25T13:55:18Z,867740863228649472,"For every storm You are the comfort. :)

MAYWARD BookInTheWorks",notice_me7,0
2017-05-25T13:42:07Z,867737544896720896,There is always a calm after the storm :),oreoluwaawoeyo,0
2017-05-25T13:40:31Z,867737142415376386,Storm Critical Pet DONE!!! :) https://t.co/rAeOZPM2hz,JessicaBae5Ever,0
2017-05-25T13:33:43Z,867735431986769920,Taste of summer as we head into Memorial Day weekend w/ a few storm chances late Sat &amp; Sun :) #4sb #weather‚Ä¶ https://t.co/Wb6oQuA6Tb,4seasons_roof,0
2017-05-25T13:14:28Z,867730586156359680,When a cold storm blows off your winter hat..it will wash ashore in spring full of nautical memories &amp; deep sea sou‚Ä¶ https://t.co/KWD5bQpd0k,Toon,0
2017-05-25T13:10:42Z,867729639900422145,Saturday it's supposed to Thunder Storm! I have work on Saturday! No one will be at the pool! :),officialcollman,0
2017-05-25T12:50:45Z,867724618425126913,Thanks for the recent follow @AnaGtz79 @hello_storm @lasalud_es Happy to connect :) have a great Thursday. Ì†ΩÌ¥πhttps://t.co/W10w1YdHng,AccuetHome,1
2017-05-25T12:32:35Z,867720048064032770,"@wooky2000 Duluth also a street in Montreal, where we experience that weather more than once a year. Mashup storm. :)",bosko,0
2017-05-25T12:15:06Z,867715649782648834,"@puregemini5 I smoke almost all the time. 
But this wall gives strange positive vibes and helps me brain storm on stuff. :)",syyab,0
2017-05-25T11:52:32Z,867709969109471232,"Storm has passed, thankfully :) #YEG",SarahLister,0
2017-05-25T11:48:08Z,867708863033823232,@Galactic_Storm I'm in it :D,essa5140,0
2017-05-25T11:19:23Z,867701627972669446,The calmness after the storm :),missalwaystired,0
2017-05-25T11:06:26Z,867698366037147649,Embracing the Dark Side today with my little Storm Trooper :) #tdiaries https://t.co/ACWMHW6zT7,Blurryguy,0
2017-05-25T10:14:00Z,867685170111021056,@JessicaArnoldy Yeah! This has been a crazy upper-level and surface storm system. :),barker_justin,0
2017-05-25T09:45:23Z,867677970172915712,@YoungRichard_ @anomalyxd my drops ar gr8 aswell i got a BS P90 Storm :D im so hyped :D congratz to that M4,CastleCrafterLP,0
2017-05-25T08:48:58Z,867663773326123008,Pictures of the sunset after yesterdays storm taken from my Xperia XA :) https://t.co/Y8wzpe2dUf,MultyFandomRL17,0
2017-05-25T08:37:33Z,867660899611533312,"Thank you @winkysakurai and @Twomiyakun for tagging me ‚ù§‚ù§
So my nickname is Ai, storm doesn't need an explanation a‚Ä¶ https://t.co/AtimT4gjhL",aistorm3104,0
2017-05-25T08:00:30Z,867651575350743040,We have a few street food eateries that all down a storm at the Food Market. This month we have the fabulous‚Ä¶ https://t.co/3X9jEfDxCH,realilovewight,7
2017-05-25T07:09:23Z,867638712271810560,"@falamri202 Oh my lord!
Lets check if I got your terminology right, ""Couch potato = being a lazybones""?

Plus, for‚Ä¶ https://t.co/1Wa4DJZc1l",Firdaus_MB,0
2017-05-25T06:59:30Z,867636223124393984,"The moment you thought you've got rid of what so-called ""Internal storm"" you grades pops.

I need an anti-storm too
Growing up with needs :)",Firdaus_MB,0
2017-05-25T05:35:35Z,867615107458547712,@JonDavisHunt The Wild Storm &amp; you = heaven :D,BradBarnes17,0
2017-05-25T05:27:35Z,867613093748232192,"KTXS STORM ALERT WEATHER CENTER HERE'S YOUR LAKE COUNTRY FORECAST...

Happy National Drink Wine Day!  :)  *hiccup... https://t.co/p89fSHivQn",Bobbywild101,0
2017-05-25T04:33:40Z,867599524289585154,After the incredible storm ... this :-) #yeg @MargeauxMorin @mikesobel @MikeIsaak #StAlbert https://t.co/vdslZO8ABd,Wherezjeff,4
2017-05-25T04:25:12Z,867597393167962112,@mariemillersing hi!:) what lyric comes right after the storm came rolling in?,OnTheSpotEva,0
2017-05-25T03:50:43Z,867588717300531200,@MjolnirXXIII @secretlabchairs Niiiiice. Take a pic for us when it's all set up and looking legendary :D,Tempo_Storm,0
2017-05-25T03:14:16Z,867579544168931328,"@Artemishowl_ @_kagiri https://t.co/g2xGqYFIlC also you can use code Tempo for $20 off! 

:) https://t.co/Vuo4dMdKfN",Tempo_Storm,0
2017-05-25T03:06:41Z,867577633185316864,the storm just blew part of my fence down :)),bbrooklynlee,0
2017-05-25T02:33:34Z,867569301783498753,Helloo. . . :) storm Ì†ºÌº© king (notlinkolafan) https://t.co/KVeAvFIOBC,giveawayzotrix,0
2017-05-25T02:24:16Z,867566961869324288,"@MelissaSmuz Storm season's almost ""over"" :) https://t.co/mV0oTGxkTI",OKCWXMan,0
2017-05-25T02:19:14Z,867565691171463168,@wesmantooth02 But then you realize that the entire planet Earth can fit in this plasma storm and you rethink the n‚Ä¶ https://t.co/y8YZK5mktv,Sarxis,0
2017-05-25T01:31:40Z,867553721957220352,@NASAJPL @NASA @CassiniSaturn Perfectly geometric storm. So neat. :D,TheIncredibleGP,0
2017-05-25T01:31:38Z,867553715129077760,@PulpSuicide Ahahaha poor kids. We were all there at some point :p.,Dredd_Storm,0
2017-05-25T01:25:43Z,867552223579971588,"@LuisTrib Thanks, Luis. Tweet storm sounds so intense! It was a tweet... sprinkling? :)",Breznican,1
2017-05-25T01:20:46Z,867550981617274881,@TROTWOfficial have you done a review of no fears: blue storm energy drink? i'm not sure its out in the states but its my favorite drink! :),AlexMRees,0
2017-05-25T01:09:16Z,867548084766515200,"You may have been through a storm, but God will bring you out better off than you were before. :)",TalentedMaid,0
2017-05-25T00:53:02Z,867543999913086976,If you see any hail take some pics and show us! Reply with pics please :) I'm expecting penny-sized hail from this‚Ä¶ https://t.co/25Dd9yECtq,DanicaTVNews,1
2017-05-25T00:38:42Z,867540392983572480,"@perrigame Yep! I am at a work dinner in Fort Lauderdale and there is a mahoosive thunder storm rn.

https://t.co/sobjViL3vU ok? :)",PyramidHead76,0
2017-05-25T00:37:26Z,867540073729937408,You're welcome :) https://t.co/B9TqytRYHF,storm_darnell,1
2017-05-25T00:25:31Z,867537075381432321,It never fails to storm on my birthday :))),valeria_tefel,0
2017-05-25T00:15:01Z,867534433720651776,"I've been having a rough time lately, and I walked outside and saw this.  Every storm runs out of rain. Wait for yo‚Ä¶ https://t.co/IAL5MEY9gL",sarahboxxx,2
2017-05-25T00:13:52Z,867534143361437696,"@Galactic_Storm Haha, I got in 2 of them :D https://t.co/Hu3ozX8ZnM",CricktheCreeper,0
2017-05-25T00:02:45Z,867531346595516417,s/o to this storm for shutting off my power :)),kassi_alexiss,0
2017-05-24T23:55:00Z,867529397590536194,https://t.co/4jrzM6KFLE  Take the beach by storm this summer with this convo starter :) #society6 #InteriorWeds!,Mumu1985,0
2017-05-24T23:40:58Z,867525865218875392,@EosinDota @DakotaCox We'll take the world by storm :D,LyricalDota,0
2017-05-24T23:40:57Z,867525858180734978,"@bocodamondo That sounds good, I would play a Kill la kill game made by the Naruto storm series :)",Alexander2704_,0
2017-05-24T23:35:39Z,867524525667360768,A very crowded party in @LifeboatNetwork with @Galactic_Storm @ThePugCableHQ and @potpotsie_ :D https://t.co/1l6xSt6iEV,Anthony97531X,2
2017-05-24T23:26:40Z,867522264094318598,"This is me. I am the eye of the storm and my heart is a little broken. But if you want me, I‚Äôm yours. &lt;3 :) ‚Äî reading Pillow Thoughts",MikeeKells,0
2017-05-24T23:24:16Z,867521662199136256,@MilaMidnight It's live action! :-),Caitlyn_Storm,0
2017-05-24T23:12:20Z,867518658897211393,playing some heroes of the storm come watch the stream guys :) https://t.co/d1sCxKm3N2,NeroBoy115,0
2017-05-24T22:53:42Z,867513968738172929,storm (10 photos) https://t.co/kcicDD1cKe is Online Now! in #AtlantaEscorts Contact her :) https://t.co/afNDiL9GRf,AtlantaEscortsM,1
2017-05-24T22:29:09Z,867507790432129025,New profile picture :-) https://t.co/nHoEwEqnpJ,Caitlyn_Storm,0
2017-05-24T22:07:39Z,867502379360550912,@bksmithy I've always wanted to follow a storm chaser :),djjthomasis,0
2017-05-24T21:49:11Z,867497730997923841,"@nh_conservative Haha we wish! We always say storm chasing is 90% driving, 10% storms! Gotta be road tested, and road approved :) Ì†ºÌøé",KathrynProciv,0
2017-05-24T21:39:38Z,867495329905729536,@MrRayhonda Any way I can join you in the Storm? :P,XanderMMusic,0
2017-05-24T21:27:20Z,867492234337320960,@WDWToday Loved getting more TsumTsums... oddly  really enjoyed the massive storm :) the parade was great too Ì†ΩÌ≤ï,TsumTsumQueen,0
2017-05-24T21:26:15Z,867491961053224960,Take cover everyone! The storm is getting worse lol great night to netflix and chill :),MonikaSocialYeg,0
2017-05-24T21:25:18Z,867491720379998208,Its officially the lets walk through this snow storm freezing our asses off while is dark as fuck in danger of being run over season ‚ô°‚ùÑ :D,trachomandis,0
2017-05-24T21:22:47Z,867491089212747776,There's gonna be a severe storm later so in the plus side mother nature will wash my car :-),moonlitsarah,2
2017-05-24T21:21:57Z,867490878583185408,@Tempo_Storm @vainglory And I am a streamer on Mobcrush with 10 followers if that helps . Hope I can be with Tempo Storm :),AdamR3DICE,0
2017-05-24T21:07:00Z,867487115067572224,@Citrapex @vainglory @Tempo_Storm Apply at the link I posted :),Chanchai_NS,0
2017-05-24T21:01:36Z,867485759678423042,@TweeterLiveNews A TRUE SHIT STORM :),MistaBRONCO,0
2017-05-24T20:58:52Z,867485069165944837,@ApplesOrangesVG @HMRS_Starting @VISLeague @mobcrush @NEEDforSEAT @BAND_Gaming @HyperX @TeamSoloMid @Immortals‚Ä¶ https://t.co/5Zif5XeIH0,NavronGG,0
2017-05-24T20:51:55Z,867483321609093121,Budapest. View from the top of Gell√©rt Hill yesterday. Here you see the big storm in the 14th district on the Pest‚Ä¶ https://t.co/enNIIDQUwB,2x2sometimes5,11
2017-05-24T20:47:05Z,867482105617326080,@Axikor2 Storm and your magma dragon would probably get along pretty good :D,Komickrazi,0
2017-05-24T20:46:47Z,867482028106801152,@wxmandib @Death_Ridge In terms of chase-terms‚Ä¶unless you get a storm in NE OK you really aren‚Äôt getting storms to chase. So will see :),TornadoTitans,0
2017-05-24T20:25:12Z,867476598404128769,@storm_wx So manly! Also totally never wear that hoodie :p,OrioMrow,0
2017-05-24T19:39:15Z,867465033768423424,@Opheliaballs1 Haha I had good contacts :p I think it will be good for the storm in long run,StuartCassidy83,0
2017-05-24T19:30:23Z,867462803925368833,@RealOldHouswife I love a good storm ....without damage :),Mannabouttown,0
2017-05-24T19:22:24Z,867460792085389312,Welcome @HelenkaPlops to Twitter! We were tweeting up a storm at the @mediaworkswest table and she felt left out. :) #yegSOTC,jodinechase,1
2017-05-24T19:11:53Z,867458145370742784,@VianRebecca @PrisonStorm @peterjukes Peter Jukes has been trying it on with Joe from Prison Storm but I filled him in :-),flutterbyfjl,0
2017-05-24T19:02:07Z,867455689488314368,@skippedwords yessir. thats why im getting my shit back up now :D gonna play overwatch/heroes of the storm for meow,MissRose777_,0
2017-05-24T18:58:30Z,867454777520566272,@marshmellowskin wanted to storm out the doors with the revolution at full tilt? :),Citizen__B,0
2017-05-24T18:41:48Z,867450576208101377,Good news the storm stopped for just long enough for me to crap out this video :)))))))))),JohneAwesome,0
2017-05-24T18:15:29Z,867443955138482176,"Stream be warming up, starting with heroes of the storm :)",StormRider021,0
2017-05-24T18:08:58Z,867442313676640256,"Thanks! Hope we didn't lose a few shingles in the last storm. :)

 https://t.co/bZIs8emlHa",blotterpresents,0
2017-05-24T18:08:58Z,867442313596997632,@Elliwerepanther Coincidence I threw up today? xD Nm for me just overworking myself to no end. However judging by t‚Ä¶ https://t.co/LItWX8mZNg,jiminmixtape,0
2017-05-24T17:40:32Z,867435157883670528,"@GoodDogMagazine In weather like this, my pooch Storm loves keeping cool on one of our re-usable cool mats :)‚Ä¶ https://t.co/4D5qtkiiU5",doghouseandhome,0
2017-05-24T17:34:58Z,867433756029845504,Much excite :D https://t.co/lZ0s6tqYwv,storm_ttv,1
2017-05-24T17:20:16Z,867430057232433152,That little storm is a representation of how fast I can walk in your life and mess it up :),DavisMajora,0
2017-05-24T17:18:56Z,867429721608519683,I would love if it didn't storm every day of finals week :-),HelloShabi,0
2017-05-24T17:17:12Z,867429286726299650,Supposedly we've got a big storm coming. It's already been super windy since I woke up. :D,DDlgdoodles,0
2017-05-24T17:11:59Z,867427974164828160,"@ProfessorBall @KBGraubart @GalleKarl #SummerWritingStorm? Turns the ""storm"" into writing empowerment :)",CNMBrandon,0
2017-05-24T17:06:58Z,867426710861611011,@KittyHavenNY @Ickleteamopepe fank u dem has passed and just wain now my fwends :) storm watches today but we ok an‚Ä¶ https://t.co/obem76mPdO,SassyCassyCat,0
2017-05-24T17:02:12Z,867425509654749185,"We have a gorgeous evening on the way! Enjoy :) I'll talk about upcoming holiday weekend storm chances, straight ah‚Ä¶ https://t.co/dJIGWy6fLP",TopWichitaNow,0
2017-05-24T16:47:36Z,867421838212780034,@camerahowell THAT'S 78 DEGREES HERE. THAT'S COLD. IT'S 77 RIGHT NOW AND IT'S ABOUT TO STORM. also im glad ya had f‚Ä¶ https://t.co/nPrrzngJNd,noogaloo,0
2017-05-24T16:46:51Z,867421646709194753,it's going to storm in Nashville Saturday night and me and Kyle have the Eric church concert in downtown that night :)))),AC_Gresham,0
2017-05-24T16:39:12Z,867419724472340480,"We have a gorgeous evening on the way! Enjoy :) I'll talk about upcoming holiday weekend storm chances, straight ah‚Ä¶ https://t.co/dtlrMqZpjc",KSNStormTrackr3,3
2017-05-24T16:20:49Z,867415096418484225,storm (10 photos) https://t.co/kcicDD1cKe is Online Now! in #AtlantaEscorts Contact her :) https://t.co/QnbuLU5BhV,AtlantaEscortsM,1
2017-05-24T16:19:43Z,867414818550099968,https://t.co/lGLMZUMrVp  Storm #lampwork cabochon #rustic #boho #hippie #grunge #retro #etsyseller #etsyfinds‚Ä¶ https://t.co/lH5hJjRbDr,TikTok1975,1
2017-05-24T16:14:16Z,867413447096492032,"@Xphile101361 Diala, Gaarkhan, Fenn &amp; Jyn. I took the one with the storm troopers on the back... whatever it's called :)",IBrentBrown,0
2017-05-24T16:03:53Z,867410836523950080,@warrenellis @declanshalvey @whoajordie The Wild Storm has got that @warrenellis swagger in spades :D,BradBarnes17,0
2017-05-24T16:00:04Z,867409876326039552,"@RussWard16 Two games I played in the category of ""Moba"", or multiplayer online battle arena! Hots = Heroes of the‚Ä¶ https://t.co/YwklwpM09b",itsKakuna,0
2017-05-24T15:54:04Z,867408363084283904,https://t.co/laDxuyYMsv Venez il est sur Heroes of the storm :D,ThomasNunes53,0
2017-05-24T15:50:50Z,867407552962674688,@_spacecat I'm glad it's funny to someone hue... Can't wait for storm blood :D what about you? I'm really looking forward to trying out rdm,rainiestday,0
2017-05-24T15:45:06Z,867406110109691904,I forgot to take my allergy medicine this morning so I'm sneezing up a storm at the airport :),jorrios2,0
2017-05-24T15:28:17Z,867401876727357440,Forever happy new year :))),storm_abbie,0
2017-05-24T14:51:45Z,867392681269485572,Helloo. . . :) Quiet Storm (Cielo_Costero) https://t.co/N7f1RtKdZq,giveawayzotrix,0
2017-05-24T14:37:30Z,867389097773551617,@PaniczGodek My tweet storm didn't come from a place of anger or disrespect. I just want to share my opinions on so‚Ä¶ https://t.co/4XnzKHC8BZ,fogus,0
2017-05-24T14:33:07Z,867387993211846657,@kasey_storm #HappyHumpDay #WCW have a #greatdaygorgeous #greatvibesandenergy :-),yosoykenykeny,0
2017-05-24T14:21:38Z,867385101130375170,"Thanks @LiveBabesShow @xxxpandedcom @kasey_storm for being High Value Members  this week, Much appreciated :) (via https://t.co/O63myskDlE)",andrew_t1989,2
2017-05-24T13:29:55Z,867372088062918656,"@KicchaSudeep We could have shot  entry scene of yours sir in this storm, if it was possible :)",ParashuKambale,0
2017-05-24T13:00:38Z,867364718016593922,"Hello, Mr. @Kinberg! X-men is about the team X-men! We want Jean, Cyclops, Rogue, Storm, together as a Family!! :) &lt;3",DiegoSioli,0
2017-05-24T13:00:02Z,867364567944273920,Talia Storm Barely Legal Stripety HOT BOOTY at Eden Roc! :D https://t.co/qIZGccWC5x,ArchitectureAce,0
2017-05-24T12:37:00Z,867358770682368002,@SugarDishFairy @BernieSanders Lol correcting my fat fingers huh? Loving this tweet storm btw the made my morning :),WakingUpFrank,0
2017-05-24T11:46:02Z,867345944303595523,@crowther_ian Our new Portuguese wines are going down a storm - https://t.co/amc3zq8Mto Definitely worth a try in the tasting room :),CalaisWine,0
2017-05-24T11:41:46Z,867344872147111936,"Good Samaritan :) share and spread the good deed! #horse #gooddeed
https://t.co/LSBM4yGe6k",TryBow1,0
2017-05-24T10:53:58Z,867332843676086272,"Heroes of the storm feat in todays paper in sweden. And on the sports page. :D ""metros newspaper"" @FnaticQuack‚Ä¶ https://t.co/9VKZ5Hq2iF",lawful_Neutral,2
2017-05-24T10:49:36Z,867331744403517440,Helloo.. Storm Shooter (KuleCronOffical) :) https://t.co/gcAyNlqeXm,giveawayxdash,0
2017-05-24T10:16:47Z,867323485076557825,Had a blast playing Heroes of the Storm with @KevinClaren! Make sure to check out both our streams if you enjoy laughter and curses :D,Nuelath,1
2017-05-24T09:55:04Z,867318019810308096,@ED92live thank you! :),british_storm,0
2017-05-24T09:54:12Z,867317800465047552,@british_storm They are near Bella Notte restaurant :),ED92live,0
2017-05-24T09:53:10Z,867317540762112000,Planning to smoke up a storm in the #BBQ this weekend? Try this fab @SmokyBrae range to assist you :-) Superb stuff! https://t.co/W6Jvq7YJA3,henshelwoods,1
2017-05-24T09:53:06Z,867317523108081664,@govph Hi! You guys need to update the .gov.ph website with Storm Signal Warning #5. It only goes up to 4. Thanks!‚Ä¶ https://t.co/rzci9ki8Um,biancarco,0
2017-05-24T09:42:37Z,867314887139008512,Based from storm chasers na tv show sa discovery :)),maanyoow,0
2017-05-24T09:17:13Z,867308494961168385,"@JonsCrazyTweets Workout time! Well, that and Storm is driving me crazy by walking over my keyboard all the time...‚Ä¶ https://t.co/JipNFkaN3F",El1neW,0
2017-05-24T06:58:15Z,867273523223347200,"@TomLondon6 If you're going to do a tweet storm Tom (with numbers), you should try '@stormcrow_app'. Great points otherwise. :-)",Jonathanjk,0
2017-05-24T06:43:22Z,867269778590883840,"@RayCastle_27 Nitro is fairly good, my best drop was CZ Chalice (last operation) for 20$ and without operation AUG Storm worth 13 cents :D",kwaxxi,0
2017-05-24T06:31:37Z,867266820897513472,"@PlayStationAU @yosp @ImpulseGear just got this bad boy today, can't wait to jump in and shoot up a storm :-)‚Ä¶ https://t.co/prwHQafKqc",darkzangetsu666,0
2017-05-24T06:05:02Z,867260127916773377,@ThePugCableHQ @FCServerHost @Galactic_Storm @legenziongaming @StripesYouTube @LDOhdYT @LeronDoesGaming‚Ä¶ https://t.co/alTSHyZfVn,Zeds3D,0
2017-05-24T06:01:05Z,867259135221534721,lol some of us are up preparing for the storm to come but others are soundly sleeping as if nothing is wrong when in reality it's a mess :-),live_laugh_kiss,0
2017-05-24T05:48:24Z,867255945448923136,there are people who wanna ride on bts' hype rn but imma be nice and tolerate it until we get through the storm :),Iimitae,0
2017-05-24T05:38:40Z,867253492649295873,"You may have been through a storm, but God will bring you out better off than you were before. :)",TalentedMaid,0
2017-05-24T05:27:34Z,867250700417466368,Hello.. :D Drew Storm (Drewiferd) https://t.co/SwnUTgDX3E,giveawayfolex,0
2017-05-24T04:53:57Z,867242239654862848,"@Slummer90 @wc_edmonton_a thanks for the heads up, Scott! Followed! FYI: I hooked up my rain gauge in prep for tomorrow's storm. :)",kevinlovestech,0
2017-05-24T04:34:35Z,867237368478265344,@atu2comSherry @JimmyKimmelLive Having Electrical Storm flashbacks. :P,mich40u2,0
